CUSTOMERID,APPID,OS,PROTECTEDBUILDIDENTIFIER,GEOIP_COUNTRYNAME,GEOIP_TZ,INGESTTIME_HOUR,COUNT_APPLICATIONFIRSTRUN,COUNT_ROOTINGDETECTED,COUNT_DEBUGGERDETECTED,COUNT_OVERLAYDETECTED,COUNT_APPLICATIONOPENED,COUNT_BOOTLOADERUNLOCKDETECTED,COUNT_TAMPERINGDETECTED,COUNT_HOOKINGDETECTED,COUNT_GENERICINFORMATIONUPDATE,COUNT_EMULATORDETECTED,IS_ANOMALY
CUST_000,APP_007,iOS,BUILD_000,Northern Mariana Islands,Africa/Mogadishu,2024-11-19 10:00:00,7,0,0,0,8,0,0,0,2,0,0
CUST_000,APP_003,Android,BUILD_014,Anguilla,Africa/Gaborone,2024-11-19 06:00:00,5,0,0,0,10,0,0,0,1,0,0
CUST_001,APP_009,Windows,BUILD_006,Saint Pierre and Miquelon,Europe/Malta,2024-11-19 01:00:00,6,0,0,0,5,0,0,0,1,0,0
CUST_004,APP_004,iOS,BUILD_000,Burundi,America/St_Vincent,2024-11-18 17:00:00,8,0,0,0,8,0,1,0,2,0,0
CUST_004,APP_007,Android,BUILD_003,Jamaica,Asia/Kabul,2024-11-18 14:00:00,2,0,0,0,1,0,0,0,1,0,0
CUST_000,APP_003,Windows,BUILD_008,Saint Pierre and Miquelon,Indian/Mauritius,2024-11-19 07:00:00,4,0,0,0,6,0,0,0,3,0,0
CUST_002,APP_001,Android,BUILD_005,Antigua and Barbuda,Europe/Riga,2024-11-19 06:00:00,9,0,0,1,2,0,0,0,4,0,0
CUST_004,APP_002,Android,BUILD_010,Czech Republic,Africa/Banjul,2024-11-19 07:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_000,APP_001,iOS,BUILD_013,Bouvet Island (Bouvetoya),Europe/Monaco,2024-11-19 06:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_001,APP_007,Android,BUILD_011,Saint Pierre and Miquelon,America/Guatemala,2024-11-18 13:00:00,3,0,0,0,8,0,0,0,4,0,0
CUST_003,APP_002,iOS,BUILD_014,Burundi,Africa/Lome,2024-11-19 10:00:00,4,0,0,0,7,0,0,0,1,0,0
CUST_004,APP_007,Windows,BUILD_000,Saint Vincent and the Grenadines,Africa/Khartoum,2024-11-18 22:00:00,4,0,0,0,4,0,0,0,1,0,0
CUST_003,APP_001,Windows,BUILD_005,Philippines,Asia/Dhaka,2024-11-19 02:00:00,6,0,0,0,7,0,0,0,2,0,0
CUST_002,APP_005,Android,BUILD_000,Northern Mariana Islands,Africa/Dar_es_Salaam,2024-11-19 02:00:00,7,0,0,0,5,0,0,0,1,0,0
CUST_001,APP_005,Windows,BUILD_012,Northern Mariana Islands,America/St_Vincent,2024-11-18 12:00:00,3,0,0,0,7,0,0,0,1,0,0
CUST_004,APP_001,iOS,BUILD_010,Antigua and Barbuda,Africa/Lome,2024-11-18 21:00:00,6,0,0,0,3,0,0,0,3,0,0
CUST_003,APP_008,iOS,BUILD_006,Jamaica,Africa/Mogadishu,2024-11-19 02:00:00,8,0,0,0,4,0,0,0,5,0,0
CUST_003,APP_008,iOS,BUILD_013,Saint Vincent and the Grenadines,Asia/Dushanbe,2024-11-18 15:00:00,7,0,0,0,8,0,0,0,3,0,0
CUST_000,APP_004,Android,BUILD_011,Ecuador,Europe/Malta,2024-11-19 06:00:00,3,0,0,0,7,0,0,0,1,0,0
CUST_003,APP_004,Android,BUILD_011,Burundi,Africa/Mogadishu,2024-11-19 08:00:00,4,0,1,0,2,0,0,0,2,0,0
CUST_002,APP_002,Android,BUILD_004,Ecuador,Indian/Mauritius,2024-11-19 07:00:00,6,0,0,0,2,0,0,0,6,0,0
CUST_003,APP_002,iOS,BUILD_001,Benin,Europe/Berlin,2024-11-19 05:00:00,8,0,0,0,6,0,0,0,1,0,0
CUST_002,APP_005,iOS,BUILD_003,Benin,Africa/Mogadishu,2024-11-19 11:00:00,3,0,0,0,8,0,1,0,2,0,0
CUST_002,APP_008,iOS,BUILD_008,Benin,Africa/Dar_es_Salaam,2024-11-18 16:00:00,4,0,0,1,4,0,0,0,4,0,0
CUST_000,APP_003,iOS,BUILD_003,Saint Vincent and the Grenadines,Europe/Istanbul,2024-11-19 03:00:00,3,0,0,0,6,0,0,0,3,0,0
CUST_001,APP_001,Android,BUILD_006,Nauru,Asia/Dhaka,2024-11-19 11:00:00,8,1,0,0,8,0,0,0,2,0,0
CUST_002,APP_003,Android,BUILD_007,Northern Mariana Islands,Africa/Khartoum,2024-11-18 21:00:00,1,0,0,0,6,0,0,0,0,0,0
CUST_003,APP_002,Android,BUILD_000,Bosnia and Herzegovina,Africa/Khartoum,2024-11-18 20:00:00,3,0,0,0,4,0,1,0,5,0,0
CUST_003,APP_003,Android,BUILD_002,Jamaica,Europe/Malta,2024-11-18 20:00:00,7,0,0,0,6,0,0,0,0,0,0
CUST_002,APP_007,iOS,BUILD_011,Ecuador,Indian/Mauritius,2024-11-18 18:00:00,5,0,0,0,6,0,0,0,1,0,0
CUST_003,APP_000,iOS,BUILD_004,Burundi,Africa/Casablanca,2024-11-19 11:00:00,9,0,0,0,4,0,0,0,2,1,1
CUST_004,APP_005,Windows,BUILD_001,Anguilla,Indian/Mauritius,2024-11-18 16:00:00,5,0,0,0,4,0,0,0,2,0,0
CUST_000,APP_008,Windows,BUILD_000,Nauru,Indian/Mauritius,2024-11-18 20:00:00,4,0,0,0,5,0,0,0,4,0,0
CUST_003,APP_009,Windows,BUILD_014,Ecuador,Africa/Mogadishu,2024-11-19 04:00:00,5,0,0,0,9,0,0,0,3,0,0
CUST_000,APP_005,iOS,BUILD_003,Antarctica (the territory South of 60 deg S),America/St_Vincent,2024-11-19 05:00:00,7,0,0,0,5,0,0,0,2,0,0
CUST_002,APP_007,Android,BUILD_014,Bermuda,Africa/Conakry,2024-11-18 17:00:00,3,0,0,0,6,0,1,0,2,0,0
CUST_002,APP_008,Android,BUILD_013,Bermuda,Asia/Tokyo,2024-11-18 14:00:00,6,0,0,0,9,0,0,0,1,0,0
CUST_002,APP_002,Android,BUILD_008,Antigua and Barbuda,Africa/Dar_es_Salaam,2024-11-18 20:00:00,7,0,0,0,3,0,0,0,1,0,0
CUST_000,APP_009,iOS,BUILD_006,Ecuador,Africa/Mogadishu,2024-11-18 21:00:00,4,0,0,0,10,0,0,0,1,1,0
CUST_003,APP_001,Windows,BUILD_011,Saint Vincent and the Grenadines,Asia/Dhaka,2024-11-18 22:00:00,4,0,0,0,7,0,0,0,6,0,0
CUST_004,APP_001,Android,BUILD_014,Antigua and Barbuda,Asia/Tokyo,2024-11-18 21:00:00,4,0,0,0,6,0,0,0,0,0,0
CUST_000,APP_004,Windows,BUILD_005,Uganda,Africa/Lome,2024-11-19 09:00:00,3,0,0,0,5,0,0,0,3,0,0
CUST_004,APP_006,Windows,BUILD_007,Jamaica,Asia/Kabul,2024-11-18 16:00:00,4,0,0,0,5,0,0,0,4,0,0
CUST_003,APP_007,iOS,BUILD_011,Anguilla,America/Guatemala,2024-11-18 16:00:00,2,0,0,1,9,0,0,0,3,0,0
CUST_003,APP_008,iOS,BUILD_001,Uganda,Europe/Istanbul,2024-11-19 11:00:00,7,0,0,0,7,0,0,0,3,0,0
CUST_000,APP_006,Android,BUILD_009,Saint Pierre and Miquelon,Africa/Banjul,2024-11-19 04:00:00,6,0,0,0,7,0,0,0,0,0,0
CUST_001,APP_006,iOS,BUILD_001,Northern Mariana Islands,Africa/Lome,2024-11-18 18:00:00,7,0,0,0,5,0,0,0,0,0,0
CUST_004,APP_009,iOS,BUILD_008,Falkland Islands (Malvinas),Europe/Berlin,2024-11-19 03:00:00,5,0,0,0,2,0,0,0,2,0,0
CUST_002,APP_001,iOS,BUILD_002,Falkland Islands (Malvinas),Europe/Malta,2024-11-18 16:00:00,4,0,0,0,5,0,0,0,2,0,0
CUST_004,APP_002,Android,BUILD_010,Benin,Europe/Malta,2024-11-18 15:00:00,5,0,0,0,4,0,0,0,0,1,0
CUST_003,APP_005,Windows,BUILD_013,Bouvet Island (Bouvetoya),Africa/Tripoli,2024-11-18 18:00:00,4,0,0,0,7,0,0,0,1,0,0
CUST_003,APP_001,Windows,BUILD_006,Bosnia and Herzegovina,Asia/Dushanbe,2024-11-19 05:00:00,7,0,0,0,3,0,0,0,0,0,0
CUST_000,APP_007,Android,BUILD_001,Saint Vincent and the Grenadines,America/Guatemala,2024-11-19 10:00:00,5,0,0,0,3,0,0,0,6,0,0
CUST_001,APP_007,Windows,BUILD_009,Bouvet Island (Bouvetoya),Africa/Casablanca,2024-11-19 06:00:00,6,0,0,0,6,0,0,0,2,1,0
CUST_002,APP_008,Windows,BUILD_009,Northern Mariana Islands,Europe/Riga,2024-11-19 07:00:00,5,0,0,0,3,0,0,0,5,0,0
CUST_004,APP_005,Android,BUILD_000,Falkland Islands (Malvinas),Asia/Tokyo,2024-11-19 10:00:00,2,0,0,0,5,0,0,1,4,0,0
CUST_001,APP_002,Windows,BUILD_006,Saint Vincent and the Grenadines,America/Guatemala,2024-11-18 15:00:00,4,0,0,0,3,0,0,0,1,0,0
CUST_002,APP_008,iOS,BUILD_010,Benin,Africa/Conakry,2024-11-19 00:00:00,4,0,0,0,8,0,0,0,4,0,0
CUST_003,APP_009,Android,BUILD_002,Ecuador,America/Guatemala,2024-11-19 10:00:00,6,0,0,0,3,0,0,0,4,0,0
CUST_003,APP_002,Android,BUILD_003,Falkland Islands (Malvinas),Africa/Khartoum,2024-11-19 07:00:00,11,0,0,0,7,0,0,0,2,0,0
CUST_000,APP_002,iOS,BUILD_004,Nauru,Europe/Luxembourg,2024-11-19 10:00:00,6,0,0,0,5,0,0,0,1,0,1
CUST_000,APP_006,iOS,BUILD_004,Philippines,Europe/Malta,2024-11-18 14:00:00,8,0,0,0,6,0,0,0,2,0,0
CUST_004,APP_008,iOS,BUILD_013,Anguilla,Asia/Dhaka,2024-11-18 17:00:00,5,0,0,0,4,0,0,0,2,0,0
CUST_001,APP_000,iOS,BUILD_005,Ecuador,Asia/Aden,2024-11-18 16:00:00,3,0,0,0,6,0,0,0,2,0,0
CUST_001,APP_001,Android,BUILD_014,Czech Republic,Asia/Aden,2024-11-19 02:00:00,5,0,1,0,7,0,0,0,4,0,0
CUST_002,APP_008,Android,BUILD_012,Ecuador,Africa/Khartoum,2024-11-19 01:00:00,1,0,0,0,10,0,0,0,0,0,0
CUST_004,APP_002,Android,BUILD_006,Saint Pierre and Miquelon,Europe/Monaco,2024-11-19 09:00:00,8,0,0,0,7,0,0,0,1,0,0
CUST_000,APP_004,iOS,BUILD_011,Czech Republic,Africa/Gaborone,2024-11-19 10:00:00,6,0,0,0,6,0,1,0,1,0,0
CUST_004,APP_002,iOS,BUILD_013,Jamaica,Europe/Minsk,2024-11-19 08:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_003,APP_002,iOS,BUILD_011,Saint Vincent and the Grenadines,Africa/Tripoli,2024-11-18 22:00:00,7,0,0,0,6,0,0,0,3,0,0
CUST_000,APP_005,iOS,BUILD_005,Falkland Islands (Malvinas),Asia/Dhaka,2024-11-19 06:00:00,1,0,0,0,2,0,1,0,0,0,0
CUST_001,APP_003,iOS,BUILD_005,Saint Pierre and Miquelon,Africa/Banjul,2024-11-19 06:00:00,7,0,0,0,2,0,1,0,1,0,0
CUST_000,APP_005,Android,BUILD_007,Saint Pierre and Miquelon,Africa/Khartoum,2024-11-18 14:00:00,3,0,0,0,3,0,0,0,1,0,0
CUST_003,APP_008,iOS,BUILD_004,Antigua and Barbuda,Asia/Aden,2024-11-19 02:00:00,9,1,0,0,9,0,0,0,0,0,0
CUST_000,APP_004,iOS,BUILD_003,Burundi,Asia/Tokyo,2024-11-18 16:00:00,4,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_001,Android,BUILD_001,Ecuador,Africa/Dar_es_Salaam,2024-11-18 14:00:00,2,0,0,0,7,0,0,0,2,0,0
CUST_003,APP_004,Windows,BUILD_003,Falkland Islands (Malvinas),Asia/Dushanbe,2024-11-18 13:00:00,4,1,0,0,8,0,0,1,1,0,0
CUST_002,APP_003,Windows,BUILD_002,Uganda,Africa/Khartoum,2024-11-18 13:00:00,6,0,0,0,6,0,0,0,2,0,0
CUST_004,APP_008,iOS,BUILD_012,Bouvet Island (Bouvetoya),Africa/Mogadishu,2024-11-18 16:00:00,2,0,0,0,3,0,0,0,3,0,0
CUST_002,APP_004,Windows,BUILD_012,Benin,Asia/Dhaka,2024-11-18 17:00:00,1,0,0,0,6,0,0,0,3,0,0
CUST_003,APP_002,Windows,BUILD_009,Philippines,America/St_Vincent,2024-11-18 18:00:00,7,0,0,0,3,0,0,0,2,0,0
CUST_003,APP_004,Android,BUILD_001,Czech Republic,Africa/Casablanca,2024-11-19 06:00:00,7,0,0,0,7,0,0,0,2,0,0
CUST_003,APP_009,iOS,BUILD_002,Nauru,Africa/Casablanca,2024-11-18 21:00:00,6,0,0,0,6,0,0,0,0,0,0
CUST_001,APP_008,Android,BUILD_001,Bermuda,America/Guatemala,2024-11-18 12:00:00,8,0,0,0,2,0,0,0,1,0,0
CUST_003,APP_001,Android,BUILD_002,Ecuador,America/St_Vincent,2024-11-18 17:00:00,7,0,1,0,1,0,0,0,1,0,0
CUST_004,APP_008,iOS,BUILD_007,Benin,Africa/Lome,2024-11-19 00:00:00,5,0,0,0,2,0,0,0,2,0,0
CUST_001,APP_002,Android,BUILD_007,Benin,Africa/Mogadishu,2024-11-19 10:00:00,6,0,0,0,5,0,0,0,6,0,0
CUST_003,APP_009,iOS,BUILD_005,Saint Vincent and the Grenadines,Asia/Dushanbe,2024-11-19 09:00:00,6,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_009,iOS,BUILD_006,Philippines,Asia/Dushanbe,2024-11-19 02:00:00,7,0,0,0,5,0,0,0,1,0,0
CUST_004,APP_002,Windows,BUILD_001,Bosnia and Herzegovina,Africa/Banjul,2024-11-19 01:00:00,6,0,0,0,8,0,0,0,3,0,0
CUST_004,APP_002,iOS,BUILD_008,Mayotte,Europe/Malta,2024-11-19 00:00:00,3,0,0,0,4,0,0,0,4,0,0
CUST_001,APP_009,iOS,BUILD_005,Bosnia and Herzegovina,Africa/Tripoli,2024-11-18 23:00:00,3,0,0,0,6,0,0,0,1,0,0
CUST_000,APP_009,iOS,BUILD_012,Bosnia and Herzegovina,Europe/Minsk,2024-11-19 09:00:00,1,0,0,0,3,0,0,0,2,0,0
CUST_002,APP_005,iOS,BUILD_003,Jamaica,Europe/Riga,2024-11-18 22:00:00,5,0,0,0,4,0,0,0,2,0,0
CUST_003,APP_009,iOS,BUILD_007,Anguilla,Asia/Kabul,2024-11-18 18:00:00,3,0,0,0,8,0,0,0,1,0,0
CUST_002,APP_000,Windows,BUILD_004,Saint Pierre and Miquelon,Indian/Mauritius,2024-11-19 09:00:00,9,0,0,0,5,0,0,0,1,0,0
CUST_004,APP_000,Windows,BUILD_007,Falkland Islands (Malvinas),Europe/Monaco,2024-11-19 02:00:00,8,0,0,0,7,0,0,0,0,0,0
CUST_002,APP_001,Android,BUILD_004,Antigua and Barbuda,Africa/Lome,2024-11-18 20:00:00,4,0,0,0,2,0,0,0,1,0,0
CUST_000,APP_000,iOS,BUILD_013,Bouvet Island (Bouvetoya),Africa/Gaborone,2024-11-19 07:00:00,2,0,0,0,5,0,0,0,2,0,0
